888	VЖ°б»Јt quГЎ giб»›i hбєЎn cho phГ©p Д‘Дѓng kГЅ
889	Sai sб»‘ Serial
890	PhГЎt sinh lб»—i
891	CГі 100%  trГєng thЖ°б»џng
892	HГЈy nhбє­p 12 sб»‘ may mбєЇn
893	HГЈy nhбє­p sб»‘ may mбєЇn vГ o
894	VD: AUS919DKL2J9
895	ДђДѓng kГЅ sб»‘ may mбєЇn
896	HГЈy Д‘б»ѓ trong 1 dГІng trong ThГ№ng Д‘б»“
897	Thб»ќi gian cГі thб»ѓ Д‘Дѓng kГЅ sб»‘ may mбєЇn
898	28 - 10 - 2007, 11 thГЎng 30 ngГ y
899	BбєЎn Д‘ГЈ Д‘Дѓng kГЅ rб»“i
900	Stone Д‘Ж°б»Јc Д‘Дѓng kГЅ cho XбєЈ Thб»§ VГ ng
901	28/10 -> 4/11
902	1 Stone = 3000 Zen
903	HГІn Д‘ГЎ hГіan chuyб»ѓn
904	HГЈy Д‘Дѓng kГЅ sб»‘ may mбєЇn vГ o Д‘б»ѓ Д‘Ж°б»Јc thЖ°ЖЎng 100%
905	ThГґng tin xГЎc nhбє­n trГєng thЖ°б»џng Д‘Ж°б»Јc cГґng khai trГЄn Website cб»§a MU
906	Chiбєїc Nhбє«n Vinh Quang
907	ViГЄn Ngб»Ќc Cб»•
908	/Moidau
909	/Huydau
910	CГі ngЖ°б»ќi muб»‘n thГЎch Д‘бєҐu vб»›i bбєЎn
911	BбєЎn cГі chбєҐp nhбє­n thГЎch Д‘бєҐu khГґng?
912	%s Д‘ГЈ chбєҐp nhбє­n thГЎch Д‘бєҐu
913	%s Д‘ГЈ tб»« chб»‘i yГЄu cбє§u thГЎch Д‘бєҐu
914	Trбє­n thГЎch Д‘бєҐu Д‘ГЈ chбєҐm dб»©t
915	BбєЎn khГґng thб»ѓ thГЎch Д‘бєҐu khi Д‘ang б»џ trong trбєЎng thГЎi thГЎch Д‘бєҐu
916	Chu O va so 0, I va chu l
917	Hay phan biet that ro!
918	Д‘ГЈ Д‘Ж°б»Јc nhбє·t
919	Hб»— trб»Ј
920	4 Combo (Mana: %d)
921	5 Combo (Mana: %d)
922	Nhбє«n tГўn binh
923	CбєҐp Д‘б»™ tб»« %d trб»џ lГЄn mб»›i cГі thб»ѓ sб»­ dб»Ґng
924	Chб»‰ cГі thб»ѓ sб»­ dб»Ґng tб»« cбєҐp Д‘б»™ %d trб»џ lГЄn
925	Nhбє«n PhГЎp SЖ°
926	KhГґng thб»ѓ sб»­a chб»Їa
927	ДђГіng %s
928	Nhбє«n Mutizen
929	Nhбє«n Danh dб»±
930	Hiб»‡n tбєЎi khГґng thб»ѓ thay Д‘б»•i nhiб»‡m vб»Ґ Д‘ang thб»±c hiб»‡n
931	Дђang thб»±c hiб»‡n nhiб»‡m vб»Ґ
932	Nhiб»‡m vб»Ґ hoГ n tбєҐt
933	Cб»­a sб»• thГґng tin
934	BбєЈn Д‘б»“
935	CбєҐp Д‘б»™
936	Chi phГ­
937	TrЖ°б»›c hбєїt phбєЈi vГ o nhГіm
938	Cб»­a sб»• lб»‡nh
939	Mб»‡nh lб»‡nh
940	TГЄn Guild khГґng Д‘Ж°б»Јc cГі khoбєЈng trб»‘ng
941	KhГґng dГ№ng kГЅ tб»± Д‘бє·c biб»‡t Д‘б»ѓ Д‘бє·t tГЄn Guild
942	KhГґng Д‘Ж°б»Јc bб»Џ trб»‘ng
943	Giao dб»‹ch
944	TбєЎo NhГіm
945	ThГ¬ thбє§m
946	VГ o hб»™i
947	Kбєїt bбєЎn
948	Дђi theo
949	Quyбєїt Д‘бєҐu
950	Gia tДѓng Sб»©c mбєЎnh %d
951	Gia tДѓng Nhanh nhбє№n %d
952	Gia tДѓng NДѓng lЖ°б»Јng %d
953	Gia tДѓng Thб»ѓ lб»±c %d
954	Gia tДѓng Mб»‡nh lб»‡nh %d
955	Gia tДѓng lб»±c tбєҐn cГґng tб»‘i thiб»ѓu %d
956	Gia tДѓng lб»±c tбєҐn cГґng tб»‘i Д‘a %d
957	Gia tДѓng sб»©c sГЎt thЖ°ЖЎng %d
958	Gia tДѓng khбєЈ nДѓng tбєҐn cГґng +%d
959	Gia tДѓng sб»©c chб»‘ng Д‘б»Ў +%d
960	Gia tДѓng lЖ°б»Јng mГЎu +%d
961	Gia tДѓng mana +%d
962	Gia tДѓng nб»™i lб»±c +%d
963	Gia tДѓng nhanh nhбє№n +%d
964	Gia tДѓng sб»©c sГЎt thЖ°ЖЎng %d%%
965	Gia tДѓng sГЎt thЖ°ЖЎng chГ­ mбєЎng +%d
966	Gia tДѓng Д‘б»™ chГ­nh xГЎc cб»§a sб»©c sГЎt thЖ°ЖЎng tб»‘i Д‘a %d%%
967	Gia tДѓng sГЎt thЖ°ЖЎng hoГ n hбєЈo +%d
968	Gia tДѓng sб»©c sГЎt thЖ°ЖЎng cб»§a tuyб»‡t chiГЄu +%d
969	Tб»‰ lб»‡ chГ­nh xГЎc cб»§a sГЎt thЖ°ЖЎng gбєҐp Д‘Гґi %d%%
970	LoбєЎi bб»Џ khбєЈ nДѓng phГІng ngб»± cб»§a Д‘б»‘i phЖ°ЖЎng %d%%
971	%s Sб»©c gia tДѓng nДѓng lб»±c cГґng kГ­ch /%d
972	%s Nhanh nhбє№n, gia tДѓng nДѓng lб»±c cГґng kГ­ch /%d
973	%s Nhanh nhбє№n, gia tДѓng nДѓng lб»±c phГІng ngб»± /%d
974	%s Gia tДѓng sб»©c chб»‘ng Д‘б»Ў /%d
975	%s NДѓng lЖ°б»Јng, gia tДѓng phГ©p thuбє­t /%d
976	Gia tДѓng nДѓng lб»±c cГґng kГ­ch cб»§a phГ©p Д‘Гіng bДѓng +%d
977	Gia tДѓng nДѓng lб»±c cГґng kГ­ch cб»§a tuyб»‡t chiГЄu phГіng Д‘б»™c +%d
978	Gia tДѓng nДѓng lб»±c cГґng kГ­ch cб»§a tuyб»‡t chiГЄu Д‘ГЎnh sбєҐm chб»›p nhanh +%d
979	Gia tДѓng nДѓng lб»±c cГґng kГ­ch cб»§a tuyб»‡t chiГЄu Д‘ГЎnh lб»­a nhanh +%d
980	Gia tДѓng nДѓng lб»±c cГґng kГ­ch cб»§a tuyб»‡t chiГЄu giбє­m Д‘бєҐt nhanh +%d
981	Gia tДѓng nДѓng lб»±c cГґng kГ­ch cб»§a tuyб»‡t chiГЄu Д‘ГЎnh giГі nhanh +%d
982	Gia tДѓng nДѓng lб»±c cГґng kГ­ch cб»§a tuyб»‡t chiГЄu phГіng nЖ°б»›c nhanh +%d
983	Gia tДѓng sб»©c sГЎt thЖ°ЖЎng cho vЕ© khГ­ 2 tay: +%d%%
984	Gia tДѓng sб»©c phГІng thб»§ cб»§a khiГЄn %d%%
985	Gia tДѓng sб»©c mбєЎnh +%d
986	Gia tДѓng nhanh nhбє№n +%d
987	Gia tДѓng lЖ°б»Јng mГЎu +%d
988	Gia tДѓng nДѓng lЖ°б»Јng +%d
989	TГ­nh nДѓng hoГ n hбєЈo
990	BбєЎn bГЁ
991	CГўu hб»Џi
992	TГ­nh nДѓng kбєїt bбєЎn khГґng sб»­ dб»Ґng Д‘Ж°б»Јc. Vui lГІng thб»­ lбєЎi bбє±ng cГЎch thoГЎt ra vГ o lбєЎi
993	Mб»ќi thГЄm bбєЎn
994	Tin nhбєЇn tб»«: 
995	KhГґng cГі mбє·t trong trГІ chЖЎi
996	Tб»« chб»‘i lб»ќi mб»ќi
997	Sб»­ dб»Ґng con lДѓn Д‘б»ѓ phГіng to/thu nhб»Џ hГ¬nh бєЈnh
998	DГ№ng chuб»™t trГЎi Д‘б»ѓ xoay
999	BбєҐm chuб»™t phбєЈi Д‘б»ѓ trб»џ lбєЎi mбє·c Д‘б»‹nh
1000	NgЖ°б»ќi nhбє­n: 
1001	Gб»­i Д‘i
1002	ДђГіng lбєЎi
1003	TrЖ°б»›c
1004	Sau
1005	Chб»§ Д‘б»Ѓ:
1006	HГЈy ghi tГЄn ngЖ°б»ќi nhбє­n
1007	HГЈy ghi chб»§ Д‘б»Ѓ cб»§a bб»©c thЖ°
1008	KhГґng Д‘Ж°б»Јc gб»­i thЖ° trб»‘ng
1009	BбєЎn khГґng viбєїt nб»Їa vГ  muб»‘n hб»§y bб»Џ?
1010	TrбєЈ lб»ќi
1011	Hб»§y bб»Џ
1012	ThЖ° trЖ°б»›c
1013	ThЖ° sau
1014	NgЖ°б»ќi gб»­i: %s (%s %s)
1015	SoбєЎn thЖ°
1016	RE: %s
1017	BбєЎn muб»‘n xГіa thЖ°?
1018	ThГЄm bбєЎn
1019	XГіa bбєЎn
1020	Gб»­i tin nhбєЇn
1021	TГЄn bбєЎn
1022	MГЎy chб»§
1023	Nhбє­p ID cб»§a bбєЎn vГ o
1024	BбєЎn thбє­t sб»± muб»‘n xГіa bб»Џ?
1025	Chбєї Д‘б»™ бє©n
1026	TiГЄu Д‘б»Ѓ
1027	Дђб»Ќc thЖ°
1028	NgЖ°б»ќi viбєїt
1029	NgГ y nhбє­n
1030	TiГЄu Д‘б»Ѓ
1031	HГЈy chб»Ќn nhб»Їng thб»© cбє§n xГіa
1032	Danh sГЎch bбєЎn
1033	Danh sГЎch
1034	Gб»­i thЖ°
1035	Tб»« chб»‘i trГІ chuyб»‡n
1036	TбєЇt tГ­nh nДѓng nhбєЇn tin, bбєЎn cГі chбєЇc khГґng?
1037	CГі
1038	KhГґng
1039	KhГґng cГі trong game
1040	TrбєЈ lб»ќi
1041	KhГґng thб»ѓ sб»­ dб»Ґng
1042	MГЎy chб»§ %2d
1043	BбєЎn bГЁ (F)
1044	F5 (click chuб»™t phбєЈi): Xem tin mб»›i
1045	F6: бєЁn/Hiб»‡n cГЎc khung tin nhбєЇn
1046	PhГ­ gб»­i thЖ°: %d Zen
1047	NhГўn vбє­t khГґng tб»“n tбєЎi
1048	Danh sГЎch bбєЎn bГЁ Д‘ГЈ Д‘бє§y! BбєЎn khГґng thб»ѓ thГЄm tГЄn mб»›i
1049	ДђГЈ cГі tГЄn trong danh sГЎch
1050	KhГґng thб»ѓ tб»± thГЄm mГ¬nh vГ o danh sГЎch bбєЎn bГЁ
1051	Vб»«a gб»­i yГЄu cбє§u kбєїt bбєЎn!
1052	KhГґng thб»ѓ xГіa Д‘Ж°б»Јc
1053	KhГґng thб»ѓ gб»­i thЖ°. HГЈy gб»­i lбєЎi mб»™t lбє§n nб»Їa
1054	TiГЄu Д‘б»Ѓ: %s
1055	BбєЎn khГґng thб»ѓ xГІa thЖ° nГ ynГ y
1056	Дђб»‘i phЖ°ЖЎng khГґng cГі mбє·t
1057	ДђГЈ Д‘Ж°б»Јc mб»ќi cuб»™c trГІ chuyб»‡n
1058	PhГІng chГЎt Д‘бє§y.
1059	ДђГЈ gia nhбє­p.
1060	ДђГЈ rб»ќi khб»Џi
1061	Hб»™p thЖ° ngЖ°б»ќi nhбє­n Д‘ГЈ Д‘бє§y nГЄn bбєЎn khГґng thб»ѓ gб»­i thЖ° Д‘бєїn
1062	BбєЎn cГі thЖ° mб»›i
1063	BбєЎn cГі tin nhбєЇn mб»›i
1064	KhГґng cГі ngЖ°б»ќi nhбє­n hoбє·c thЖ° khГґng tб»“n tбєЎi
1065	KhГґng thб»ѓ gб»­i thЖ° cho chГ­nh mГ¬nh
1066	Lб»—i kбєїt nб»‘i. HГЈy liГЄn lбєЎc lбєЎi trong danh sГЎch bбєЎn cб»§a mГ¬nh
1067	BбєЎn cГі thб»ѓ sб»­ dб»Ґng chб»©c nДѓng kбєїt bбєЎn khi cбєҐp Д‘б»™ 6 trб»џ lГЄn.
1068	NgЖ°б»ќi chЖЎi phбєЈi cГі cбєҐp Д‘б»™ tб»« 6 trб»џ lГЄn 6
1069	KhГґng thб»ѓ nГіi chuyб»‡n Д‘Ж°б»Јc nб»Їa
1070	MГЎy chб»§ dГ№ng Д‘б»ѓ liГЄn lбєЎc bб»‹ mбєЇt kбєїt nб»‘i
1071	Chб»©c nДѓng gб»­i thЖ° tбєЎm khГіa
1072	BбєЎn Д‘ang cГі: %d thЖ° (tб»‘i Д‘a: %d)
1073	HГЈy dб»Ќn dбє№p hГІm thЖ°. HГІm thЖ° cб»§a bбєЎn Д‘ГЈ Д‘бє§y khГґng thб»ѓ nhбє­n thГЄm thЖ°
1074	Sб»‘ ngЖ°б»ќi tб»‘i Д‘a cГі thб»ѓ thГЄm vГ o
1075	ДђГЈ thГЄm bбєЎn vГ o trong danh sГЎch bбєЎn
1076	TrГІ chЖЎi nГ y khГґng dГ nh cho trбє» em
1077	TrГІ chЖЎi nГ y khГґng dГ nh cho trбє» em
1078	TrГІ chЖЎi nГ y khГґng dГ nh cho trбє» em
1079	Dat truoc: Ban cua toi
1080	Thuб»™c tГ­nh BДѓng
1081	Thuб»™c tГ­nh Дђб»™c
1082	Thuб»™c tГ­nh SГ©t
1083	Thuб»™c tГ­nh Lб»­a
1084	Thuб»™c tГ­nh ДђбєҐt
1085	Thuб»™c tГ­nh GiГі
1086	Thuб»™c tГ­nh NЖ°б»›c
1087	Gia tДѓng tб»‘i Д‘a Mana %d%%
1088	Gia tДѓng tб»‘i Д‘a HP %d%%
1089	Set Item
1090	BГЎu vбє­t trong truyб»Ѓn thuyбєїt
1091	ДђДѓng kГЅ sinh nhбє­t cб»§a bбєЎn
1092	Sinh nhбє­t cб»§a bбєЎn
1093	Sinh nhбє­t cб»§a bбєЎn Д‘ГЈ Д‘Дѓng kГЅ
1094	HГЈy Д‘Дѓng kГЅ sinh nhбє­t cб»§a bбєЎn
1095	Thб»ќi gian Д‘Дѓng kГЅ sinh nhбє­t cб»§a bбєЎn
1096	ДђДѓng kГЅ Д‘бєїn sinh nhбє­t cб»§a bбєЎn
1097	
1098	Sinh nhбє­t cб»§a bбєЎn bГЁ
1099	Danh sГЎch bбєЎn bГЁ Д‘ГЈ Д‘Ж°б»Јc thiбєїt lбє­p
1100	BбєЎn muб»‘n mua mГіn Д‘б»“ nГ y khГґng?
1101	NhбєҐn chuб»™t phбєЈi Д‘б»ѓ Д‘бє·t giГЎ bГЎn
1102	Cб»­a hГ ng riГЄng
1103	mб»џ cб»­a hГ ng
1104	[Cб»­a hГ ng]
1105	Дђбє·t tГЄn cб»­a hГ ng
1106	Hiб»‡u chб»‰nh
1107	Mб»џ
1108	ДђГіng
1109	Kiб»ѓm tra giГЎ trЖ°б»›c khi mб»џ
1110	Vui lГІng kiб»ѓm tra kб»№ giГЎ cб»§a mГіn hГ ng
1111	Cб»­a hГ ng. Giao dб»‹ch sбєЅ Д‘Ж°б»Јc thб»±c
1112	hiб»‡n khi ngЖ°б»ќi chЖЎi mua mГіn Д‘б»“
1113	trong cб»­a hГ ng. LЖ°u ГЅ: khi ngб»«ng
1114	LЖ°u ГЅ Д‘iб»Ѓu nГ y
1115	bГЎn, giГЎ cГЎc mГіn Д‘б»“ vбє«n giб»Ї nguyГЄn
1116	trЖ°б»›c khi giao dб»‹ch
1117	/Shop
1118	/Mua
1119	ChЖ°a Д‘бє·t tГЄn cб»­a hГ ng hoбє·c chЖ°a Д‘бє·t giГЎ bГЎn
1120	HГ ng Д‘ГЈ bГЎn hбєїt!
1121	KhГґng thб»ѓ mб»џ cб»­a hГ ng lГєc nГ y!
1122	%s Д‘ГЈ mua mб»™t mГіn Д‘б»“
1123	YГЄu cбєҐp cбєҐp Д‘б»™ trГЄn %d
1124	Mua
1125	Mб»џ cб»­a hГ ng cГЎ nhГўn (S)
1126	Giao dб»‹ch bб»‹ hб»§y bб»Џ
1127	TбєЇt cб»­a hГ ng (S)
1128	Дђбє·t tГЄn cб»­a hГ ng
1129	Дђбє·t giГЎ mГіn Д‘б»“
1130	Sai tГЄn cб»­a hГ ng
1131	BбєЇt Д‘бє§u bГЎn hГ ng bбє±ng ZEN?
1132	GiГЎ bГЎn: %s Zen
1133	BбєЎn chбєҐp nhбє­n giГЎ nГ y?
1134	LЖ°u ГЅ!
1135	BбєҐm vГ o loбєЎi tiб»Ѓn bбєЎn muб»‘n bГЎn Д‘б»ѓ mб»џ!
1136	/ps on
1137	/ps off
1138	CГі thб»ѓ xem cб»­a hГ ng
1139	KhГґng thб»ѓ xem cб»­a hГ ng
1140	Nhiб»‡m vб»Ґ
1141	Stadium
1142	Castle
1143	Castle 2
1144	Ma thuбє­t nguyб»Ѓn rб»§a
1145	QuбєЈng TrЖ°б»ќng Quб»·
1146	Huyбєїt LГўu
1147	Hб»—n NguyГЄn LГўu
1148	HГЈy cбєЈm nhбє­n sб»©c mбєЎnh cб»§a ThiГЄn Thбє§n Hб»™ Mб»‡nh!!
1150	KhГґng thб»ѓ sб»­ dб»Ґng trong Hб»—n NguyГЄn LГўu
1151	Linh hб»“n cб»§a nhб»Їng ngЖ°б»ќi gГЎc cб»•ng Д‘ГЈ Д‘Ж°б»Јc giбєЈi thoГЎt
1152	Nhiб»‡m vб»Ґ
1153	HГЈy sб»­ dб»Ґng cho cЖЎ hб»™i sau
1154	
1155	
1156	Hiб»‡n nay %s cГі [%d / %d] ngЖ°б»ќi trong Д‘Гі
1157	NhбєҐp chuб»™t phбєЈi Д‘б»ѓ sб»­ dб»Ґng.
1158	HГЈy tб»Џa ra khбєЇc vГ№ng Hб»—n NguyГЄn LГўu vГ  ngб»Ґy trang bбє±ng bб»™ giГЎp cб»§a nhб»Їng ngЖ°б»ќi gГЎc cб»•ng
1159	HГЈy giбєЈi cб»©u nhб»Їng linh hб»“n Д‘ang bб»‹ tay sai cб»§a Kundun giam giб»Ї
1160	Xin chГ o! Nбєїu bбєЎn muб»‘n thГ nh lбє­p hб»™i hГЈy Д‘бєїn gбє·p tГґi.
1161	Chiбєїn binh: %d / %d
1162	QuГЎi vбє­t Д‘ГЈ giбєїt: %d
1163	Дђб»‘i thб»§ Д‘ГЈ giбєїt: %d
1164	%d giб»ќ
1165	TДѓng sб»©c sГЎt thЖ°ЖЎng
1166	Mua bГЎn thбєҐt bбєЎi, vui lГІng thб»­ lбєЎi
1167	Hay thu suc voi Hon Nguyen Lau!
1168	Chiбєїn thбєЇng Hб»—n NguyГЄn LГўu Д‘б»ѓ nhбє­n giбєЈi thЖ°б»џng!
1169	KhГґng cГі QuбєЎ tinh
1170	Mб»‡nh lб»‡nh: %d
1171	KhбєЈ nДѓng tбєЎo ra ГЃo tГ ng hГ¬nh vб»›i cбєҐp Д‘б»™ trГЄn %d
1172	TбєЎo thГ nh ГЃo choГ ng
1173	ThГЄm 150%% lб»±c Д‘ГЎnh cho phГ©p thuбє­t bГіng tб»‘i
1174	PhбєЎm vi Д‘ГЎnh cб»§a phГ©p thuбє­t bГіng tб»‘i
1175	NГўng cбєҐp ГЃo choГ ng
1176	Cб»•ng Д‘бєїn Kamila: %d
1177	Con Д‘Ж°б»ќng vГ o Kamila sбєЅ mб»џ
1178	Vб»›i cбєҐp Д‘б»™ hiб»‡n tбєЎi bбєЎn khГґng thб»ѓ vГ o Д‘Ж°б»Јc cб»•ng nГ y
1179	BбєЎn phбєЈi lГ  thГ nh viГЄn trong nhГіm cб»§a chб»§ cГЎnh cб»•ng nГ y mб»›i cГі thб»ѓ vГ o
1180	Huy hiб»‡u KunDun +%d
1181	%d / %d
1182	DГ№ng Д‘б»ѓ tбєЎo ra BбєЈn Д‘б»“ Kalima
1183	Cбє§n %d mбєЈnh nб»Їa Д‘б»ѓ tбєЎo thГ nh BбєЈn Д‘б»“ Kalinma
1184	CГЎnh cб»•ng ma thuбє­t sбєЅ hiб»‡n ra khi nГ©m BбєЈn Д‘б»“ Kalima xuб»‘ng Д‘бєҐt
1185	Chб»‰ sб»­ dб»Ґng Д‘Ж°б»Јc khi Д‘ГЈ tбєЎo nhГіm
1186	Tuyб»‡t chiГЄu SГіng Гўm (Mana: %d)
1187	Chiбєїn MГЈ
1188	Gia tДѓng %d khбєЈ nДѓng tбєҐn cГґng
1189	Tuyб»‡t chiГЄu Дђб»™ng Д‘бєҐt (Mana: %d)
1190	Дђб»ѓ xem thГЄm chi tiбєїt
1191	NhбєҐp chuб»™t phбєЈi
1192	NgГ y %d thГЎng %d nДѓm %d
1193	Thб»ќi gian hiб»‡u lб»±c cГІn: %d ngГ y
1194	KhбєЈ nДѓng sб»­ dб»Ґng trong cб»­a hГ ng
1195	ДђЖ°б»Јc sб»­ dб»Ґng trong cб»­a hГ ng
1196	Chб»‰ di chuyб»ѓn trong khu vб»±c cб»§a mГ¬nh
1197	Cб»­a
1198	Tб»± Д‘б»™ng thiбєїt lбє­p giao Д‘бєҐu
1199	Tб»± Д‘б»™ng hб»§y giao Д‘бєҐu
1200	Hб»Џa Гўm
1201	Tuyб»‡t chiГЄu ChГєa Tб»ѓ
1202	Xin chГ o
1203	TГґi cГі thб»ѓ giГєp gГ¬ cho %s nГ o?
1204	Hб»“i phб»Ґc sб»©c sб»‘ng
1205	TГЎi tбєЎo linh hб»“n
1206	HuбєҐn luyб»‡n
1207	Vui lГІng tбєЇt cб»­a sб»• sau khi Kбєїt hб»Јp xong
1208	QuГЎ trГ¬nh tГЎi tбєЎo Д‘ГЈ thбєҐt bбєЎi
1209	QuГЎ trГ¬nh tГЎi tбєЎo thГ nh cГґng
1210	Tia chб»›p (Mana: %d)
1211	Vui lГІng Д‘б»ѓ cГЎc nguyГЄn liб»‡u vГ o
1212	TГЎi tбєЎo
1213	KhГґng thГ­ch hб»Јp sб»­ dб»Ґng mГіn Д‘б»“ %s
1214	QuбєЎ Tinh
1215	TГЎi tбєЎo Chiбєїn MГЈ
1216	TГЎi tбєЎo Qб»Ґa Tinh
1217	ThГє nuГґi
1218	HЖ°б»›ng dбє«n
1219	Bay theo chб»§ nhГўn
1220	Tб»± Д‘б»™ng tбєҐn cГґng
1221	TбєҐn cГґng cГ№ng vб»›i Chб»§ nhГўn
1222	TбєҐn cГґng theo sб»± Д‘iб»Ѓu khiб»ѓn
1223	Дђi theo
1224	TбєҐn cГґng cГЎc mб»Ґc tiГЄu trong phбєЎm vi
1225	TбєҐn cГґng quГЎi vбє­t Д‘ang Д‘ГЎnh
1226	TбєҐn cГґng theo chб»‰ Д‘б»‹nh
1227	NgЖ°б»ќi huбєҐn luyб»‡n thГє
1228	HГЈy chб»Ќn loбєЎi thГє muб»‘n tГЎi tбєЎo
1229	ThГє nuГґi khГґng Д‘Ж°б»Јc tбєЎo ra
1230	ThГє nuГґi Д‘ГЈ Д‘Ж°б»Јc tГЎi sinh thГ nh cГґng
1231	Дђб»ѓ phб»Ґc hб»“i mбєЎng sб»‘ng cГІn thiбєїu %s Zen
1232	Дђб»ѓ phб»Ґc hб»“i mбєЎng sб»‘ng cбє§n %s Zen
1233	KhГґng cГі %s
1234	TДѓng %d%% nДѓng lб»±c tбєҐn cГґng cб»§a thГє nuГґi
1235	Huy hiб»‡u HoГ ng Tб»™c
1236	Sб»­ dб»Ґng cho viб»‡c tбєЎo ГЃo choГ ng cб»§a Vua
1237	Kiб»ѓm tra thГґng tin ThГє nuГґi
1238	KhГґng thб»ѓ sб»­ dб»Ґng trong khu vб»±c nГ y
1239	KhбєЈ nДѓng tбєҐn cГґng cб»§a ThГє nuГґi
1240	NhГўn vбє­t bГ¬nh thЖ°б»ќng cГі %d, Д‘бє·c biб»‡t cГі %d
1241	NhГўn vбє­t Д‘Ж°б»Јc chuyб»ѓn
1242	ДђбєҐu SД©, ChГєa Tб»ѓ
1243	KhГґng tбєЎo Д‘Ж°б»Јc nhГўn vбє­t
1244	Nбєїu cбє§n bбєҐt kб»і sб»± giГєp Д‘б»Ў nГ o xin gб»­i thЖ° cho BQT MU
1245	Kбє» sГЎt nhГўn khГґng Д‘Ж°б»Јc vГ o
1246	Quб»‘c khб»‘
1250	TбєЎo phe liГЄn minh
1251	TбєЎo phe Д‘б»‘i Д‘б»‹ch
1252	Hб»™i Д‘ГЈ cГі liГЄn minh
1253	Hб»™i Д‘ГЈ cГі Д‘б»‘i Д‘б»‹ch
1254	BбєЎn khГґng cГі thГ№ Д‘б»‹ch vб»›i hб»™i nГ y
1255	KhГґng tб»“n tбєЎi Hб»™i Д‘б»‘i Д‘б»‹ch
1256	Дђiб»ѓm danh vб»Ќng cб»§a Hб»™i: %d
1257	Nбєїu muб»‘n thoГЎt ra khб»Џi Hб»™i,
1258	bбєЎn hГЈy Д‘бєїn gбє·p trб»±c tiбєїp chб»§ Hб»™i
1259	Nбєїu muб»‘n tбєЎo liГЄn minh giб»Їa cГЎc Hб»™i
1260	bГЎn бєҐn nГєt LiГЄn Minh Hб»™i б»џ Cб»­a Sб»•
1261	Lб»‡nh (phГ­m D) Д‘б»ѓ tбєЎo LiГЄn minh.
1262	LЖ°u ГЅ: bбєЎn cГі thб»ѓ thГЄm Hб»™i Д‘б»‘i Д‘б»‹ch
1263	б»џ Cб»­a sб»• lб»‡nh - Chб»©c nДѓng thГЄm
1264	Hб»™i Д‘б»‘i Д‘б»‹ch. CГЎc thГ nh viГЄn б»џ cГЎc
1265	Hб»™i Д‘б»‘i Д‘б»‹ch cГі thб»ѓ giбєїt nhau mГ 
1266	khГґng bб»‹ thГ nh sГЎt thб»§
1267	ChГєc bбєЎn Д‘iб»Ѓu hГ nh tб»‘t !
1268	YГЄu cбє§u Д‘ГЈ bб»‹ hб»§y bб»Џ
1269	Vбє«n chЖ°a cГі khбєЈ nДѓng giГєp Д‘б»Ў.
1270	Chб»§ mб»™t liГЄn minh khГґng Д‘Ж°б»Јc giбєЈi tГЎn Hб»™i
1271	Chб»§ LiГЄn minh khГґng thб»ѓ rб»ќi khб»Џi LiГЄn minh
1272	Sliver
1273	Storm
1274	Nguon goc nguoi tho san Silver bi danh cua Oswald nhan vat dac biet cua luc dia toi cao. La mot Su gia thuong su dung mui ten Bac de hanh quyet nhung toi do lam chuyen xau xa.
1275	Nguon goc ky sy bao to, bi danh cua Cloud, nguoi anh hung Crusader. Theo truyen thuyet ghi lai khi xong vao tran chien thi quyet sach tat ca nhu mot con loc.
1280	ThГґng bГЎo liГЄn minh %s
1281	Nhбє­n Д‘Ж°б»Јc thЖ° mб»ќi xin LiГЄn minh
1282	Nhбє­n Д‘Ж°б»Јc lб»ќi khiГЄu chiбєїn Д‘б»‘i Д‘б»‹ch
1283	BбєЎn cГі chбєҐp nhбє­n khГґng?
1284	Chб»§ hб»™i %s
1285	Xin thua! Kбєїt thГєc cuб»™c chiбєїn Bang Hб»™i
1286	ThГЎch Д‘бєҐu! BбєЇt Д‘бє§u cuб»™c chiбєїn Bang Hб»™i
1287	LiГЄn minh cбє§n cГі Г­t nhбєҐt 3 Hб»™i
1288	Дђб»Ѓ phГІng rб»›t cб»§a mГіn Д‘б»“ trГЄn ngЖ°б»ќi
1289	LГ m mбєЎnh hЖЎn Д‘б»ѓ tham gia CГґng ThГ nh
1290	Дђб»“ng Rena
1291	Sб»­ dб»Ґng cho cГЎc sб»± kiб»‡n
1294	NhГ  kho
1295	LiГЄn minh
1296	Chб»§ cб»§a phe liГЄn minh
1297	Дђб»‘i Д‘б»‹ch
1298	Chб»§ cб»§a phe Д‘б»‘i Д‘б»‹ch
1299	LiГЄn minh thГ№ Д‘б»‹ch
1300	Chб»§ Hб»™i 
1301	PhГі Hб»™i
1302	LГЈnh Д‘бєЎo trбє­n chiбєїn
1303	TбєЎo Hб»™i mб»›i
1304	Thay Д‘б»•i biб»ѓu tЖ°б»Јng
1305	Tiбєїp theo
1306	Quay lбєЎi
1307	CбєҐp bбє­c
1308	Bб»• nhiб»‡m
1309	Trб»Ґc xuбєҐt
1310	Hб»™i viГЄn: %d ngЖ°б»ќi
1311	Bб»• nhiб»‡m thГ nh PhГі Hб»™i
1312	Bб»• nhiб»‡m lГ m LГЈnh Д‘бєЎo trбє­n chiбєїn
1313	ДђГЈ lГ  Hб»™i viГЄn
